"194","mm","id1run11pefc99c22lu5i8v1c0","4954.499999992549","1067","242"
"195","mm","id1run11pefc99c22lu5i8v1c0","4974.500000011176","1065","230"
"196","mm","id1run11pefc99c22lu5i8v1c0","4994.399999966845","1055","218"
"197","mm","id1run11pefc99c22lu5i8v1c0","5014.599999994971","1036","203"
"198","mm","id1run11pefc99c22lu5i8v1c0","5038.399999961257","994","185"
"199","mm","id1run11pefc99c22lu5i8v1c0","5058.499999984633","953","176"
"200","mm","id1run11pefc99c22lu5i8v1c0","5078.600000008009","903","170"
"201","mm","id1run11pefc99c22lu5i8v1c0","5098.599999968428","853","165"
"202","mm","id1run11pefc99c22lu5i8v1c0","5118.599999987055","804","163"
"203","mm","id1run11pefc99c22lu5i8v1c0","5142.4999999580905","734","160"
"204","mm","id1run11pefc99c22lu5i8v1c0","5162.599999981467","666","156"
"205","mm","id1run11pefc99c22lu5i8v1c0","5182.499999995343","597","156"
"206","mm","id1run11pefc99c22lu5i8v1c0","5203.19999998901","532","159"
"207","mm","id1run11pefc99c22lu5i8v1c0","5226.499999989755","462","170"
"208","mm","id1run11pefc99c22lu5i8v1c0","5246.500000008382","402","180"
"209","mm","id1run11pefc99c22lu5i8v1c0","5266.499999968801","347","190"
"210","mm","id1run11pefc99c22lu5i8v1c0","5286.499999987427","302","203"
"211","mm","id1run11pefc99c22lu5i8v1c0","5306.400000001304","271","215"
"212","mm","id1run11pefc99c22lu5i8v1c0","5326.499999966472","258","221"
"213","mm","id1run11pefc99c22lu5i8v1c0","5350.600000005215","229","236"
"214","mm","id1run11pefc99c22lu5i8v1c0","5370.599999965634","208","246"
"215","mm","id1run11pefc99c22lu5i8v1c0","5390.599999984261","190","257"
"216","mm","id1run11pefc99c22lu5i8v1c0","5410.700000007637","172","270"
"217","mm","id1run11pefc99c22lu5i8v1c0","5430.599999963306","149","282"
"218","mm","id1run11pefc99c22lu5i8v1c0","5454.29999998305","120","298"
"219","mm","id1run11pefc99c22lu5i8v1c0","5474.500000011176","106","307"
"220","mm","id1run11pefc99c22lu5i8v1c0","5494.499999971595","102","312"
"221","mm","id1run11pefc99c22lu5i8v1c0","5510.599999979604","100","313"
"222","ld","id1run11pefc99c22lu5i8v1c0","5555.300000007264","100","313"
"223","lu","id1run11pefc99c22lu5i8v1c0","5642.4999999580905","100","313"
"224","ld","id1run11pefc99c22lu5i8v1c0","5714.799999957904","100","313"
"225","lu","id1run11pefc99c22lu5i8v1c0","5802.5999999954365","100","313"
"226","mm","id1run11pefc99c22lu5i8v1c0","6080.3999999770895","101","313"
"227","mm","id1run11pefc99c22lu5i8v1c0","6096.499999985099","106","310"
"228","mm","id1run11pefc99c22lu5i8v1c0","6120.699999970384","117","308"
"229","mm","id1run11pefc99c22lu5i8v1c0","6140.599999984261","126","304"
"230","mm","id1run11pefc99c22lu5i8v1c0","6160.499999998137","139","301"
"231","mm","id1run11pefc99c22lu5i8v1c0","6180.599999963306","159","299"
"232","mm","id1run11pefc99c22lu5i8v1c0","6204.599999997299","211","297"
"233","mm","id1run11pefc99c22lu5i8v1c0","6224.599999957718","266","294"
"234","mm","id1run11pefc99c22lu5i8v1c0","6244.599999976344","316","293"
"235","mm","id1run11pefc99c22lu5i8v1c0","6264.299999980722","364","293"
"236","mm","id1run11pefc99c22lu5i8v1c0","6284.299999999348","420","293"
"237","mm","id1run11pefc99c22lu5i8v1c0","6308.299999975134","490","293"
"238","mm","id1run11pefc99c22lu5i8v1c0","6328.39999999851","546","293"
"239","mm","id1run11pefc99c22lu5i8v1c0","6348.399999958929","590","293"
"240","mm","id1run11pefc99c22lu5i8v1c0","6368.599999987055","633","292"
"241","mm","id1run11pefc99c22lu5i8v1c0","6392.4999999580905","680","291"
"242","mm","id1run11pefc99c22lu5i8v1c0","6412.599999981467","720","289"
"243","mm","id1run11pefc99c22lu5i8v1c0","6432.600000000093","752","285"
"244","mm","id1run11pefc99c22lu5i8v1c0","6452.40000000922","778","281"
